year,track,problem,instance,solver1,solver2,score1,score2
2021,free,flowshop_workers,5stat_ex3,gurobi,flatzingo,1.0,0.0
2021,free,flowshop_workers,5stat_ex6,gurobi,flatzingo,1.0,0.0
2021,free,flowshop_workers,8s_ex3,gurobi,flatzingo,1.0,0.0
2021,free,flowshop_workers,ex4,gurobi,flatzingo,1.0,0.0
2021,free,flowshop_workers,real_ex2,gurobi,flatzingo,1.0,0.0
2021,free,java_routing,trip_6_2,gurobi,flatzingo,1.0,0.0
2021,free,java_routing,trip_7_4,gurobi,flatzingo,1.0,0.0
2021,free,java_routing,trip_7_5,gurobi,flatzingo,1.0,0.0
2021,free,java_routing,trip_8_2,gurobi,flatzingo,1.0,0.0
2021,free,java_routing,trip_8_3,gurobi,flatzingo,1.0,0.0
2021,free,mapping,mesh2x2_2,gurobi,flatzingo,0.9769697867298578,0.02303021327014218
2021,free,mapping,mesh3x3_4,gurobi,flatzingo,1.0,0.0
2021,free,mapping,mesh4x4_2,gurobi,flatzingo,1.0,0.0
2021,free,mapping,mesh_star_mpeg,gurobi,flatzingo,1.0,0.0
2021,free,mapping,ring_3,gurobi,flatzingo,1.0,0.0
2021,free,monomatch,data_n_3_percentage_0_dot_97,gurobi,flatzingo,1.0,0.0
2021,free,monomatch,data_n_4_percentage_0_dot_75,gurobi,flatzingo,1.0,0.0
2021,free,monomatch,data_n_4_percentage_0_dot_97,gurobi,flatzingo,0.0,1.0
2021,free,monomatch,data_n_5_percentage_0_dot_5,gurobi,flatzingo,0.0145668526278255,0.9854331473721745
2021,free,monomatch,data_n_6_percentage_0_dot_5,gurobi,flatzingo,0.7043994310657707,0.29560056893422926
2021,free,neighbours,neightbours_new_14,gurobi,flatzingo,1.0,0.0
2021,free,neighbours,neightbours_new_17,gurobi,flatzingo,1.0,0.0
2021,free,neighbours,neightbours_new_19,gurobi,flatzingo,0.515878616796048,0.48412138320395204
2021,free,neighbours,neightbours_new_20,gurobi,flatzingo,1.0,0.0
2021,free,neighbours,neightbours_new_4,gurobi,flatzingo,1.0,0.0
2021,free,opt_cryptoanalysis,r1,gurobi,flatzingo,0.8127584170112226,0.18724158298877733
2021,free,opt_cryptoanalysis,r13,gurobi,flatzingo,0.0,1.0
2021,free,opt_cryptoanalysis,r2,gurobi,flatzingo,0.9173971679028996,0.08260283209710047
2021,free,opt_cryptoanalysis,r3,gurobi,flatzingo,0.865361183637946,0.13463881636205396
2021,free,opt_cryptoanalysis,r4,gurobi,flatzingo,0.7215738051227885,0.2784261948772115
2021,free,p1f_pjs,12,gurobi,flatzingo,0.0,1.0
2021,free,p1f_pjs,14,gurobi,flatzingo,0.0,1.0
2021,free,p1f_pjs,17,gurobi,flatzingo,0.0,1.0
2021,free,peacable_queens,11,gurobi,flatzingo,0.0,1.0
2021,free,peacable_queens,25,gurobi,flatzingo,0.0,1.0
2021,free,peacable_queens,40,gurobi,flatzingo,0.0,1.0
2021,free,peacable_queens,50,gurobi,flatzingo,1.0,0.0
2021,free,peacable_queens,8,gurobi,flatzingo,1.0,0.0
2021,free,pentominoes_zayenz,size_10_tiles_10_seed_17_strategy_target,gurobi,flatzingo,0.0,1.0
2021,free,pentominoes_zayenz,size_15_tiles_15_seed_17_strategy_source,gurobi,flatzingo,0.0,1.0
2021,free,pentominoes_zayenz,size_20_tiles_10_seed_42_strategy_far,gurobi,flatzingo,0.0,1.0
2021,free,pentominoes_zayenz,size_20_tiles_15_seed_4711_strategy_source,gurobi,flatzingo,0.0,1.0
2021,free,pentominoes_zayenz,size_5_tiles_20_seed_17_strategy_close,gurobi,flatzingo,0.0,1.0
2021,free,perfect_square,102,gurobi,flatzingo,0.0,1.0
2021,free,perfect_square,195,gurobi,flatzingo,0.0,1.0
2021,free,perfect_square,205,gurobi,flatzingo,0.0,1.0
2021,free,perfect_square,57,gurobi,flatzingo,0.0,1.0
2021,free,perfect_square,92,gurobi,flatzingo,0.0,1.0
2021,free,physician_scheduling,instance03_0_dot_34,gurobi,flatzingo,0.9829189795677336,0.01708102043226645
2021,free,physician_scheduling,instance10_duplicated_0_dot_23,gurobi,flatzingo,1.0,0.0
2021,free,physician_scheduling,instance13_duplicated_0_dot_56,gurobi,flatzingo,1.0,0.0
2021,free,physician_scheduling,instance17_oneweek_real,gurobi,flatzingo,1.0,0.0
2021,free,physician_scheduling,instance18_real,gurobi,flatzingo,1.0,0.0
2021,free,seat_moving,sm_10_11_00,gurobi,flatzingo,1.0,0.0
2021,free,seat_moving,sm_10_13_00,gurobi,flatzingo,0.9369681447094605,0.06303185529053947
2021,free,seat_moving,sm_20_13_00,gurobi,flatzingo,0.0,1.0
2021,free,seat_moving,sm_20_16_00,gurobi,flatzingo,1.0,0.0
2021,free,seat_moving,sm_20_20_02,gurobi,flatzingo,1.0,0.0
2021,free,steiner_systems,steiner_t3_k3_N11,gurobi,flatzingo,0.0,1.0
2021,free,steiner_systems,steiner_t3_k4_N8,gurobi,flatzingo,0.028099593242953944,0.971900406757046
2021,free,steiner_systems,steiner_t4_k4_N10,gurobi,flatzingo,0.0,1.0
2021,free,steiner_systems,steiner_t6_k6_N7,gurobi,flatzingo,0.8474258970358814,0.15257410296411855
2021,free,vrp_submission,A_1v_7l_w_reload,gurobi,flatzingo,0.0,1.0
2021,free,vrp_submission,A_4v_22l,gurobi,flatzingo,1.0,0.0
2021,free,vrp_submission,D_3v_25l_w_reload,gurobi,flatzingo,0.0,1.0
2021,free,vrp_submission,toy_D_2v_4l_w_reload,gurobi,flatzingo,1.0,0.0
2021,free,wmsmc_int,batch_0_case_115_instance_0_small_subset_elements_3_sumreqs_1295_candidates_41,gurobi,flatzingo,1.0,0.0
2021,free,wmsmc_int,batch_0_case_115_instance_1_base_full_elements_3_sumreqs_702_candidates_86,gurobi,flatzingo,1.0,0.0
2021,free,wmsmc_int,batch_0_case_253_instance_6_small_cost_elements_4_sumreqs_472_candidates_16,gurobi,flatzingo,1.0,0.0
2021,free,wmsmc_int,batch_1_case_426_instance_3_base_full_elements_3_sumreqs_117_candidates_59,gurobi,flatzingo,1.0,0.0
2021,free,wmsmc_int,batch_2_case_710_instance_4_base_subset_elements_6_sumreqs_161_candidates_70,gurobi,flatzingo,1.0,0.0
2021,free,yumi_dynamic,p_10_SSSSSS_SSSS_yumi_grid_setup_3_3_zones,gurobi,flatzingo,0.0,1.0
2021,free,yumi_dynamic,p_4_GG_GG_yumi_grid_setup_3_4_zones,gurobi,flatzingo,0.0,1.0
2021,free,yumi_dynamic,p_4_GG_GG_yumi_grid_setup_7_7_zones,gurobi,flatzingo,0.0,1.0
2021,free,yumi_dynamic,p_4_SG_SG_yumi_grid_setup_3_4_zones,gurobi,flatzingo,0.0,1.0
2021,free,yumi_dynamic,p_7_SGSG_GSG_yumi_grid_setup_5_5_zones,gurobi,flatzingo,0.0,1.0
2021,free,ATSP,instance10_0p25,gurobi,gecode,1.0,0.0
2021,free,ATSP,instance16_0p35,gurobi,gecode,0.0,1.0
2021,free,ATSP,instance19_0p35,gurobi,gecode,1.0,0.0
2021,free,ATSP,instance5_0p15,gurobi,gecode,0.44985104270109233,0.5501489572989077
2021,free,ATSP,instance9_0p25,gurobi,gecode,1.0,0.0
2021,free,MZNC_connect,connect__0018,gurobi,gecode,1.0,0.0
2021,free,MZNC_connect,connect__0041_02,gurobi,gecode,1.0,0.0
2021,free,MZNC_connect,connect__0061,gurobi,gecode,1.0,0.0
2021,free,MZNC_connect,connect__0083_02,gurobi,gecode,1.0,0.0
2021,free,MZNC_connect,connect__0086_02,gurobi,gecode,1.0,0.0
2021,free,carpet_cutting,mzn_rnd_test_dot_01,gurobi,gecode,1.0,0.0
2021,free,carpet_cutting,mzn_rnd_test_dot_03,gurobi,gecode,1.0,0.0
2021,free,carpet_cutting,mzn_rnd_test_dot_09,gurobi,gecode,1.0,0.0
2021,free,carpet_cutting,mzn_rnd_test_dot_12,gurobi,gecode,1.0,0.0
2021,free,carpet_cutting,mzn_rnd_test_dot_19,gurobi,gecode,1.0,0.0
2021,free,community_detection_rnd,rnd_n100_e1000_s50_d30_c6_p70,gurobi,gecode,1.0,0.0
2021,free,community_detection_rnd,rnd_n100_e5000_s500_d300_c4_p50,gurobi,gecode,0.6908444816053511,0.3091555183946488
2021,free,community_detection_rnd,rnd_n100_e50_s10_d5_c10_p30,gurobi,gecode,1.0,0.0
2021,free,community_detection_rnd,rnd_n100_e50_s50_d30_c9_p30,gurobi,gecode,1.0,0.0
2021,free,community_detection_rnd,rnd_n50_e2500_s10_d5_c4_p90,gurobi,gecode,1.0,0.0
2021,free,flowshop_workers,5stat_ex3,gurobi,gecode,1.0,0.0
2021,free,flowshop_workers,5stat_ex6,gurobi,gecode,1.0,0.0
2021,free,flowshop_workers,8s_ex3,gurobi,gecode,1.0,0.0
2021,free,flowshop_workers,ex4,gurobi,gecode,1.0,0.0
2021,free,flowshop_workers,real_ex2,gurobi,gecode,1.0,0.0
2021,free,java_routing,trip_6_2,gurobi,gecode,0.35707487113561354,0.6429251288643865
2021,free,java_routing,trip_7_4,gurobi,gecode,1.0,0.0
2021,free,java_routing,trip_7_5,gurobi,gecode,0.8106072495225495,0.18939275047745058
2021,free,java_routing,trip_8_2,gurobi,gecode,1.0,0.0
2021,free,java_routing,trip_8_3,gurobi,gecode,1.0,0.0
2021,free,mapping,mesh2x2_2,gurobi,gecode,1.0,0.0
2021,free,mapping,mesh3x3_4,gurobi,gecode,1.0,0.0
2021,free,mapping,mesh4x4_2,gurobi,gecode,1.0,0.0
2021,free,mapping,mesh_star_mpeg,gurobi,gecode,1.0,0.0
2021,free,mapping,ring_3,gurobi,gecode,1.0,0.0
2021,free,monomatch,data_n_3_percentage_0_dot_97,gurobi,gecode,1.0,0.0
2021,free,monomatch,data_n_4_percentage_0_dot_75,gurobi,gecode,1.0,0.0
2021,free,monomatch,data_n_4_percentage_0_dot_97,gurobi,gecode,0.0,1.0
2021,free,monomatch,data_n_5_percentage_0_dot_5,gurobi,gecode,0.07575929163452079,0.9242407083654792
2021,free,monomatch,data_n_6_percentage_0_dot_5,gurobi,gecode,1.0,0.0
2021,free,neighbours,neightbours_new_14,gurobi,gecode,1.0,0.0
2021,free,neighbours,neightbours_new_17,gurobi,gecode,1.0,0.0
2021,free,neighbours,neightbours_new_19,gurobi,gecode,0.4648985959438377,0.5351014040561622
2021,free,neighbours,neightbours_new_20,gurobi,gecode,1.0,0.0
2021,free,neighbours,neightbours_new_4,gurobi,gecode,1.0,0.0
2021,free,opt_cryptoanalysis,r1,gurobi,gecode,0.45060658578856155,0.5493934142114385
2021,free,opt_cryptoanalysis,r13,gurobi,gecode,0.0,1.0
2021,free,opt_cryptoanalysis,r2,gurobi,gecode,0.4138755980861244,0.5861244019138756
2021,free,opt_cryptoanalysis,r3,gurobi,gecode,0.2640342530922931,0.735965746907707
2021,free,opt_cryptoanalysis,r4,gurobi,gecode,0.19079048349961628,0.8092095165003836
2021,free,p1f_pjs,12,gurobi,gecode,0.0,1.0
2021,free,p1f_pjs,14,gurobi,gecode,0.0,1.0
2021,free,p1f_pjs,17,gurobi,gecode,0.0,1.0
2021,free,peacable_queens,11,gurobi,gecode,0.0,1.0
2021,free,peacable_queens,25,gurobi,gecode,0.0,1.0
2021,free,peacable_queens,40,gurobi,gecode,0.0,1.0
2021,free,peacable_queens,50,gurobi,gecode,1.0,0.0
2021,free,peacable_queens,8,gurobi,gecode,0.10705085235183104,0.892949147648169
2021,free,pentominoes_zayenz,size_10_tiles_10_seed_17_strategy_target,gurobi,gecode,0.0,1.0
2021,free,pentominoes_zayenz,size_15_tiles_15_seed_17_strategy_source,gurobi,gecode,0.0,1.0
2021,free,pentominoes_zayenz,size_20_tiles_10_seed_42_strategy_far,gurobi,gecode,0.0,1.0
2021,free,pentominoes_zayenz,size_20_tiles_15_seed_4711_strategy_source,gurobi,gecode,0.0,1.0
2021,free,pentominoes_zayenz,size_5_tiles_20_seed_17_strategy_close,gurobi,gecode,0.0,1.0
2021,free,perfect_square,102,gurobi,gecode,0.0,1.0
2021,free,perfect_square,195,gurobi,gecode,0.0,1.0
2021,free,perfect_square,205,gurobi,gecode,0.0,1.0
2021,free,perfect_square,57,gurobi,gecode,0.0,1.0
2021,free,perfect_square,92,gurobi,gecode,0.0,1.0
2021,free,physician_scheduling,instance03_0_dot_34,gurobi,gecode,1.0,0.0
2021,free,physician_scheduling,instance10_duplicated_0_dot_23,gurobi,gecode,1.0,0.0
2021,free,physician_scheduling,instance13_duplicated_0_dot_56,gurobi,gecode,1.0,0.0
2021,free,physician_scheduling,instance17_oneweek_real,gurobi,gecode,1.0,0.0
2021,free,physician_scheduling,instance18_real,gurobi,gecode,1.0,0.0
2021,free,seat_moving,sm_10_11_00,gurobi,gecode,1.0,0.0
2021,free,seat_moving,sm_10_13_00,gurobi,gecode,1.0,0.0
2021,free,seat_moving,sm_20_13_00,gurobi,gecode,0.0,1.0
2021,free,seat_moving,sm_20_16_00,gurobi,gecode,1.0,0.0
2021,free,seat_moving,sm_20_20_02,gurobi,gecode,1.0,0.0
2021,free,steiner_systems,steiner_t3_k3_N11,gurobi,gecode,0.0,1.0
2021,free,steiner_systems,steiner_t3_k4_N8,gurobi,gecode,0.27848536369012417,0.7215146363098758
2021,free,steiner_systems,steiner_t4_k4_N10,gurobi,gecode,0.0,1.0
2021,free,steiner_systems,steiner_t6_k6_N7,gurobi,gecode,0.450561797752809,0.549438202247191
2021,free,vrp_submission,A_1v_7l_w_reload,gurobi,gecode,0.0,1.0
2021,free,vrp_submission,A_4v_22l,gurobi,gecode,1.0,0.0
2021,free,vrp_submission,D_3v_25l_w_reload,gurobi,gecode,0.0,1.0
2021,free,vrp_submission,toy_D_2v_4l_w_reload,gurobi,gecode,1.0,0.0
2021,free,wmsmc_int,batch_0_case_115_instance_0_small_subset_elements_3_sumreqs_1295_candidates_41,gurobi,gecode,1.0,0.0
2021,free,wmsmc_int,batch_0_case_115_instance_1_base_full_elements_3_sumreqs_702_candidates_86,gurobi,gecode,1.0,0.0
2021,free,wmsmc_int,batch_0_case_253_instance_6_small_cost_elements_4_sumreqs_472_candidates_16,gurobi,gecode,0.9882776875681206,0.011722312431879352
2021,free,wmsmc_int,batch_1_case_426_instance_3_base_full_elements_3_sumreqs_117_candidates_59,gurobi,gecode,1.0,0.0
2021,free,wmsmc_int,batch_2_case_710_instance_4_base_subset_elements_6_sumreqs_161_candidates_70,gurobi,gecode,1.0,0.0
2021,free,yumi_dynamic,p_10_SSSSSS_SSSS_yumi_grid_setup_3_3_zones,gurobi,gecode,0.0,1.0
2021,free,yumi_dynamic,p_4_GG_GG_yumi_grid_setup_3_4_zones,gurobi,gecode,0.0,1.0
2021,free,yumi_dynamic,p_4_GG_GG_yumi_grid_setup_7_7_zones,gurobi,gecode,0.0,1.0
2021,free,yumi_dynamic,p_4_SG_SG_yumi_grid_setup_3_4_zones,gurobi,gecode,0.0,1.0
2021,free,yumi_dynamic,p_7_SGSG_GSG_yumi_grid_setup_5_5_zones,gurobi,gecode,0.0,1.0
2021,free,ATSP,instance10_0p25,gurobi,mistral_2_0,1.0,0.0
2021,free,ATSP,instance16_0p35,gurobi,mistral_2_0,0.0,1.0
2021,free,ATSP,instance19_0p35,gurobi,mistral_2_0,1.0,0.0
2021,free,ATSP,instance5_0p15,gurobi,mistral_2_0,0.7618228718830611,0.23817712811693897
2021,free,ATSP,instance9_0p25,gurobi,mistral_2_0,1.0,0.0
2021,free,MZNC_connect,connect__0018,gurobi,mistral_2_0,1.0,0.0
2021,free,MZNC_connect,connect__0041_02,gurobi,mistral_2_0,1.0,0.0
2021,free,MZNC_connect,connect__0061,gurobi,mistral_2_0,1.0,0.0
2021,free,MZNC_connect,connect__0083_02,gurobi,mistral_2_0,1.0,0.0
2021,free,MZNC_connect,connect__0086_02,gurobi,mistral_2_0,1.0,0.0
2021,free,carpet_cutting,mzn_rnd_test_dot_01,gurobi,mistral_2_0,0.08844843604831217,0.9115515639516879
2021,free,carpet_cutting,mzn_rnd_test_dot_03,gurobi,mistral_2_0,1.0,0.0
2021,free,carpet_cutting,mzn_rnd_test_dot_09,gurobi,mistral_2_0,0.0,1.0
2021,free,carpet_cutting,mzn_rnd_test_dot_12,gurobi,mistral_2_0,0.07695477876437751,0.9230452212356225
2021,free,carpet_cutting,mzn_rnd_test_dot_19,gurobi,mistral_2_0,0.0,1.0
2021,free,community_detection_rnd,rnd_n100_e1000_s50_d30_c6_p70,gurobi,mistral_2_0,1.0,0.0
