year,track,portSize,port,portScore,vbsScore,ratio
2013,free,3,"('gecode', 'choco', 'mistral')",16.727731363075833,76.27226863692417,0.219316032707827
2013,free,3,"('gecode', 'choco', 'opturion_cpx')",27.852741081351933,65.14725891864806,0.4275351188011262
2013,free,3,"('gecode', 'choco', 'fzn2smt')",16.865984916667845,76.13401508333216,0.2215302174488926
2013,free,3,"('gecode', 'choco', 'picat')",14.61289032323535,78.38710967676465,0.1864195578009285
2013,free,3,"('gecode', 'jacop', 'mistral')",18.02695187580793,74.97304812419206,0.2404457645358966
2013,free,3,"('gecode', 'jacop', 'opturion_cpx')",29.0408321147286,63.95916788527138,0.4540526882216704
2013,free,3,"('gecode', 'jacop', 'fzn2smt')",17.984246954508688,75.01575304549131,0.239739604341539
2013,free,3,"('gecode', 'jacop', 'picat')",15.730233789923908,77.26976621007609,0.2035755323389688
2013,free,3,"('gecode', 'mistral', 'opturion_cpx')",30.00590150106899,62.99409849893099,0.4763287707272799
2013,free,3,"('gecode', 'mistral', 'fzn2smt')",19.81578273564664,73.18421726435336,0.2707657945437715
2013,free,3,"('gecode', 'mistral', 'picat')",17.637374410323623,75.36262558967638,0.2340334386218584
2013,free,3,"('gecode', 'opturion_cpx', 'fzn2smt')",28.722927082933676,64.27707291706632,0.4468611556097694
2013,free,3,"('gecode', 'opturion_cpx', 'picat')",27.3109074140182,65.68909258598178,0.4157601565019398
2013,free,3,"('gecode', 'fzn2smt', 'picat')",16.332168264874117,76.66783173512589,0.2130250444710493
2013,free,3,"('izplus', 'or_tools', 'choco')",27.32172613068165,65.67827386931836,0.415993364640556
2013,free,3,"('izplus', 'or_tools', 'jacop')",27.37200293188162,65.62799706811839,0.4170781397376935
2013,free,3,"('izplus', 'or_tools', 'mistral')",28.041611484280416,64.95838851571959,0.4316857626093124
2013,free,3,"('izplus', 'or_tools', 'opturion_cpx')",38.99603257075036,54.00396742924964,0.7220956982806659
2013,free,3,"('izplus', 'or_tools', 'fzn2smt')",29.356042563519598,63.64395743648042,0.4612541982924029
2013,free,3,"('izplus', 'or_tools', 'picat')",27.155310917807743,65.84468908219225,0.4124145970817853
2013,free,3,"('izplus', 'choco', 'jacop')",19.408673757814263,73.59132624218574,0.2637358877585816
2013,free,3,"('izplus', 'choco', 'mistral')",19.830964097778317,73.16903590222171,0.2710294573824795
2013,free,3,"('izplus', 'choco', 'opturion_cpx')",33.04709364534676,59.95290635465324,0.551217541479235
2013,free,3,"('izplus', 'choco', 'fzn2smt')",21.71565657739649,71.28434342260353,0.3046343072651586
2013,free,3,"('izplus', 'choco', 'picat')",18.85906375430172,74.1409362456983,0.2543677583434339
2013,free,3,"('izplus', 'jacop', 'mistral')",19.74450213512248,73.25549786487754,0.2695292873654608
2013,free,3,"('izplus', 'jacop', 'opturion_cpx')",32.87353909421089,60.12646090578911,0.5467399643847282
2013,free,3,"('izplus', 'jacop', 'fzn2smt')",21.53211996965465,71.46788003034538,0.3012838769040312
2013,free,3,"('izplus', 'jacop', 'picat')",18.58063881172439,74.41936118827562,0.2496747958466979
2013,free,3,"('izplus', 'mistral', 'opturion_cpx')",31.252462351732625,61.74753764826736,0.50613293326377
2013,free,3,"('izplus', 'mistral', 'fzn2smt')",20.750938061645915,72.24906193835412,0.2872139444433406
2013,free,3,"('izplus', 'mistral', 'picat')",18.038380333036574,74.96161966696344,0.2406348797314784
2013,free,3,"('izplus', 'opturion_cpx', 'fzn2smt')",31.22571390572054,61.77428609427945,0.5054807733117966
2013,free,3,"('izplus', 'opturion_cpx', 'picat')",30.110569673793627,62.88943032620635,0.4787858550731123
2013,free,3,"('izplus', 'fzn2smt', 'picat')",18.63053612988757,74.36946387011243,0.2505132504710015
2013,free,3,"('or_tools', 'choco', 'jacop')",19.73688985381337,73.26311014618665,0.2693973790415268
2013,free,3,"('or_tools', 'choco', 'mistral')",21.284532486661018,71.715467513339,0.2967913788291503
2013,free,3,"('or_tools', 'choco', 'opturion_cpx')",32.50688309464152,60.49311690535848,0.5373649889044164
2013,free,3,"('or_tools', 'choco', 'fzn2smt')",21.85506737058173,71.14493262941829,0.3071907803247353
2013,free,3,"('or_tools', 'choco', 'picat')",19.824372774106525,73.17562722589348,0.2709149688995299
2013,free,3,"('or_tools', 'jacop', 'mistral')",21.43667047934455,71.56332952065546,0.2995482549922058
2013,free,3,"('or_tools', 'jacop', 'opturion_cpx')",32.422966066029744,60.577033933970256,0.5352352857251346
2013,free,3,"('or_tools', 'jacop', 'fzn2smt')",22.108001748932328,70.89199825106769,0.3118546845108765
2013,free,3,"('or_tools', 'jacop', 'picat')",19.6716754898494,73.32832451015061,0.2682684436233957
2013,free,3,"('or_tools', 'mistral', 'opturion_cpx')",33.110185849296954,59.889814150703046,0.5528517047319685
2013,free,3,"('or_tools', 'mistral', 'fzn2smt')",23.47817988359884,69.52182011640119,0.3377095111187976
2013,free,3,"('or_tools', 'mistral', 'picat')",21.05505577955324,71.94494422044677,0.2926551129852622
2013,free,3,"('or_tools', 'opturion_cpx', 'fzn2smt')",32.25979702677501,60.740202973225,0.53111111665194
2013,free,3,"('or_tools', 'opturion_cpx', 'picat')",30.86991907551567,62.130080924484325,0.4968594699407578
2013,free,3,"('or_tools', 'fzn2smt', 'picat')",20.52795543386189,72.47204456613812,0.2832534331928229
2013,free,3,"('choco', 'jacop', 'mistral')",12.926600751833396,80.07339924816662,0.1614343948577825
2013,free,3,"('choco', 'jacop', 'opturion_cpx')",25.86757192814921,67.13242807185078,0.3853215602519778
2013,free,3,"('choco', 'jacop', 'fzn2smt')",13.437522531258676,79.56247746874135,0.1688927112222974
2013,free,3,"('choco', 'jacop', 'picat')",10.437277001667717,82.56272299833229,0.1264163368482715
2013,free,3,"('choco', 'mistral', 'opturion_cpx')",26.638709117760012,66.36129088223998,0.4014193931976273
2013,free,3,"('choco', 'mistral', 'fzn2smt')",15.354299962205385,77.64570003779464,0.197748232738343
2013,free,3,"('choco', 'mistral', 'picat')",12.523894386641212,80.47610561335878,0.1556225203889871
2013,free,3,"('choco', 'opturion_cpx', 'fzn2smt')",25.462230119700287,67.5377698802997,0.3770072681527413
2013,free,3,"('choco', 'opturion_cpx', 'picat')",24.092988589611117,68.90701141038886,0.3496449504408299
2013,free,3,"('choco', 'fzn2smt', 'picat')",11.687829735297097,81.31217026470291,0.1437402260602397
2013,free,3,"('jacop', 'mistral', 'opturion_cpx')",26.55531891891603,66.44468108108397,0.3996605670589337
2013,free,3,"('jacop', 'mistral', 'fzn2smt')",15.439951659915511,77.56004834008453,0.1990709391027525
2013,free,3,"('jacop', 'mistral', 'picat')",12.279646814020657,80.72035318597936,0.1521257815327988
2013,free,3,"('jacop', 'opturion_cpx', 'fzn2smt')",25.47907768103919,67.52092231896081,0.3773508537202595
2013,free,3,"('jacop', 'opturion_cpx', 'picat')",23.84607163086729,69.1539283691327,0.3448259873767508
2013,free,3,"('jacop', 'fzn2smt', 'picat')",11.53960926351638,81.46039073648363,0.141659144514122
2013,free,3,"('mistral', 'opturion_cpx', 'fzn2smt')",24.80696574667944,68.19303425332056,0.3637756556560834
2013,free,3,"('mistral', 'opturion_cpx', 'picat')",23.59494152073306,69.40505847926693,0.3399599688800993
2013,free,3,"('mistral', 'fzn2smt', 'picat')",12.381113860866613,80.61888613913341,0.1535758487099298
2013,free,3,"('opturion_cpx', 'fzn2smt', 'picat')",22.0877787158946,70.91222128410539,0.3114805645052535
2013,free,4,"('gecode', 'izplus', 'or_tools', 'choco')",28.506251543032825,64.49374845696718,0.4420002283175297
2013,free,4,"('gecode', 'izplus', 'or_tools', 'jacop')",29.584162596964685,63.4158374030353,0.4665106353314304
2013,free,4,"('gecode', 'izplus', 'or_tools', 'mistral')",30.253771149363484,62.74622885063651,0.4821607880432257
2013,free,4,"('gecode', 'izplus', 'or_tools', 'opturion_cpx')",41.06302374673626,51.93697625326372,0.7906317754521927
2013,free,4,"('gecode', 'izplus', 'or_tools', 'fzn2smt')",31.344327959277926,61.65567204072209,0.508377038507921
2013,free,4,"('gecode', 'izplus', 'or_tools', 'picat')",29.367470582890807,63.63252941710917,0.4615166307532424
2013,free,4,"('gecode', 'izplus', 'choco', 'jacop')",24.59510749470173,68.40489250529825,0.3595518769771728
2013,free,4,"('gecode', 'izplus', 'choco', 'mistral')",25.317483607398085,67.68251639260191,0.3740623865185579
2013,free,4,"('gecode', 'izplus', 'choco', 'opturion_cpx')",36.72898624750704,56.27101375249294,0.6527159153211427
2013,free,4,"('gecode', 'izplus', 'choco', 'fzn2smt')",26.501352745945795,66.49864725405423,0.3985246894526878
2013,free,4,"('gecode', 'izplus', 'choco', 'picat')",24.388611767519865,68.61138823248012,0.3554601123195825
2013,free,4,"('gecode', 'izplus', 'jacop', 'mistral')",26.63105153739085,66.36894846260914,0.4012576988829982
2013,free,4,"('gecode', 'izplus', 'jacop', 'opturion_cpx')",37.87645939502685,55.12354060497314,0.6871194952163452
2013,free,4,"('gecode', 'izplus', 'jacop', 'fzn2smt')",27.6086389683608,65.3913610316392,0.422206213982953
2013,free,4,"('gecode', 'izplus', 'jacop', 'picat')",25.472068062578245,67.52793193742173,0.3772078802321869
2013,free,4,"('gecode', 'izplus', 'mistral', 'opturion_cpx')",37.85685949407178,55.14314050592821,0.6865198308754641
2013,free,4,"('gecode', 'izplus', 'mistral', 'fzn2smt')",28.3592944955752,64.64070550442482,0.4387219210290633
2013,free,4,"('gecode', 'izplus', 'mistral', 'picat')",26.251613685424427,66.74838631457557,0.3932921098901827
2013,free,4,"('gecode', 'izplus', 'opturion_cpx', 'fzn2smt')",37.71106103533032,55.28893896466966,0.6820724315116298
2013,free,4,"('gecode', 'izplus', 'opturion_cpx', 'picat')",36.368544744020895,56.63145525597909,0.6421968953407946
2013,free,4,"('gecode', 'izplus', 'fzn2smt', 'picat')",26.098864789656417,66.90113521034357,0.3901109406828313
2013,free,4,"('gecode', 'or_tools', 'choco', 'jacop')",20.936250898027588,72.06374910197242,0.2905240312768372
2013,free,4,"('gecode', 'or_tools', 'choco', 'mistral')",22.48578132045996,70.51421867954005,0.3188829393777894
2013,free,4,"('gecode', 'or_tools', 'choco', 'opturion_cpx')",33.56296343934329,59.43703656065669,0.5646809696693342
2013,free,4,"('gecode', 'or_tools', 'choco', 'fzn2smt')",22.96089141889165,70.03910858110837,0.3278295781320793
2013,free,4,"('gecode', 'or_tools', 'choco', 'picat')",21.02562160790546,71.97437839209454,0.2921264771939295
2013,free,4,"('gecode', 'or_tools', 'jacop', 'mistral')",23.815086299780525,69.18491370021948,0.3442236901959881
2013,free,4,"('gecode', 'or_tools', 'jacop', 'opturion_cpx')",34.64335833299398,58.356641667006,0.5936489376937677
2013,free,4,"('gecode', 'or_tools', 'jacop', 'fzn2smt')",24.111122776553707,68.88887722344631,0.350000228605083
2013,free,4,"('gecode', 'or_tools', 'jacop', 'picat')",22.054055524171563,70.94594447582844,0.3108571700202746
2013,free,4,"('gecode', 'or_tools', 'mistral', 'opturion_cpx')",35.36420103956564,57.63579896043436,0.6135804773668938
2013,free,4,"('gecode', 'or_tools', 'mistral', 'fzn2smt')",25.514776816044183,67.48522318395584,0.3780794611361699
2013,free,4,"('gecode', 'or_tools', 'mistral', 'picat')",23.51141255939101,69.48858744060898,0.3383492660501399
2013,free,4,"('gecode', 'or_tools', 'opturion_cpx', 'fzn2smt')",34.266370505793965,58.73362949420604,0.5834199384728008
2013,free,4,"('gecode', 'or_tools', 'opturion_cpx', 'picat')",33.15712320918436,59.84287679081564,0.5540696735734658
2013,free,4,"('gecode', 'or_tools', 'fzn2smt', 'picat')",22.584272616488988,70.41572738351101,0.3207276762687743
2013,free,4,"('gecode', 'choco', 'jacop', 'mistral')",18.53314305349714,74.46685694650286,0.2488777398891884
2013,free,4,"('gecode', 'choco', 'jacop', 'opturion_cpx')",29.731916525626268,63.26808347437372,0.469935469717033
2013,free,4,"('gecode', 'choco', 'jacop', 'fzn2smt')",18.677750746202253,74.32224925379775,0.2513076626949345
2013,free,4,"('gecode', 'choco', 'jacop', 'picat')",16.537296030667584,76.46270396933241,0.2162792469031745
2013,free,4,"('gecode', 'choco', 'mistral', 'opturion_cpx')",30.69044027744189,62.3095597225581,0.4925478596558106
2013,free,4,"('gecode', 'choco', 'mistral', 'fzn2smt')",20.49398637395807,72.50601362604195,0.2826522290917571
2013,free,4,"('gecode', 'choco', 'mistral', 'picat')",18.41441463390761,74.58558536609239,0.2468897246501876
2013,free,4,"('gecode', 'choco', 'opturion_cpx', 'fzn2smt')",29.614508549203208,63.38549145079679,0.4672127307270556
2013,free,4,"('gecode', 'choco', 'opturion_cpx', 'picat')",28.285060925962032,64.71493907403794,0.437071583944507
2013,free,4,"('gecode', 'choco', 'fzn2smt', 'picat')",17.287766583605084,75.71223341639492,0.2283351818262641
2013,free,4,"('gecode', 'jacop', 'mistral', 'opturion_cpx')",32.08216223738507,60.91783776261492,0.5266464374918078
2013,free,4,"('gecode', 'jacop', 'mistral', 'fzn2smt')",21.882039429154727,71.11796057084528,0.3076865429423638
2013,free,4,"('gecode', 'jacop', 'mistral', 'picat')",19.71363514663971,73.28636485336028,0.2689945829089081
2013,free,4,"('gecode', 'jacop', 'opturion_cpx', 'fzn2smt')",30.80554195836285,62.19445804163714,0.4953100795209044
2013,free,4,"('gecode', 'jacop', 'opturion_cpx', 'picat')",29.473151959338697,63.52684804066128,0.4639479663853931
2013,free,4,"('gecode', 'jacop', 'fzn2smt', 'picat')",18.4147831403033,74.58521685969669,0.2468958852119933
2013,free,4,"('gecode', 'mistral', 'opturion_cpx', 'fzn2smt')",31.73921102915773,61.26078897084226,0.5180999390044478
2013,free,4,"('gecode', 'mistral', 'opturion_cpx', 'picat')",30.43822134567909,62.56177865432089,0.4865306262128921
2013,free,4,"('gecode', 'mistral', 'fzn2smt', 'picat')",20.20186501910563,72.79813498089437,0.2775052551058834
2013,free,4,"('gecode', 'opturion_cpx', 'fzn2smt', 'picat')",28.86465449319361,64.13534550680637,0.4500584547428741
2013,free,4,"('izplus', 'or_tools', 'choco', 'jacop')",29.015945763291583,63.98405423670842,0.4534871400294104
2013,free,4,"('izplus', 'or_tools', 'choco', 'mistral')",29.466595460319983,63.53340453968003,0.463796890373103
2013,free,4,"('izplus', 'or_tools', 'choco', 'opturion_cpx')",40.68624236292776,52.31375763707224,0.77773503951273
2013,free,4,"('izplus', 'or_tools', 'choco', 'fzn2smt')",30.84796640784991,62.15203359215011,0.4963307654626131
2013,free,4,"('izplus', 'or_tools', 'choco', 'picat')",28.84552070998515,64.15447929001485,0.4496259813689226
2013,free,4,"('izplus', 'or_tools', 'jacop', 'mistral')",29.782613604169324,63.21738639583069,0.4711142820376634
2013,free,4,"('izplus', 'or_tools', 'jacop', 'opturion_cpx')",40.73703469063926,52.26296530936074,0.7794627505252351
2013,free,4,"('izplus', 'or_tools', 'jacop', 'fzn2smt')",31.097044683408495,61.90295531659152,0.5023515359544348
2013,free,4,"('izplus', 'or_tools', 'jacop', 'picat')",28.89631303769665,64.10368696230334,0.4507745873445523
2013,free,4,"('izplus', 'or_tools', 'mistral', 'opturion_cpx')",40.72849690713975,52.27150309286024,0.7791721013797066
2013,free,4,"('izplus', 'or_tools', 'mistral', 'fzn2smt')",31.650332230771628,61.3496677692284,0.5159006296468767
2013,free,4,"('izplus', 'or_tools', 'mistral', 'picat')",29.4890794772977,63.5109205227023,0.4643151010030893
2013,free,4,"('izplus', 'or_tools', 'opturion_cpx', 'fzn2smt')",40.66604919580578,52.333950804194224,0.7770490966362636
2013,free,4,"('izplus', 'or_tools', 'opturion_cpx', 'picat')",39.42835241536047,53.57164758463954,0.7359929028329092
2013,free,4,"('izplus', 'or_tools', 'fzn2smt', 'picat')",29.71264385628174,63.287356143718256,0.4694878355924328
2013,free,4,"('izplus', 'choco', 'jacop', 'mistral')",21.97443374958896,71.02556625041107,0.3093876601013621
2013,free,4,"('izplus', 'choco', 'jacop', 'opturion_cpx')",35.15921812210501,57.84078187789499,0.6078620824374058
2013,free,4,"('izplus', 'choco', 'jacop', 'fzn2smt')",23.84537846897556,69.15462153102447,0.3448125076973768
2013,free,4,"('izplus', 'choco', 'jacop', 'picat')",21.091534773344087,71.90846522665592,0.2933108738569713
2013,free,4,"('izplus', 'choco', 'mistral', 'opturion_cpx')",34.69890870016549,58.301091299834496,0.5951673961249503
2013,free,4,"('izplus', 'choco', 'mistral', 'fzn2smt')",24.177218046130893,68.82278195386914,0.3512967270392602
2013,free,4,"('izplus', 'choco', 'mistral', 'picat')",21.43522952092224,71.56477047907778,0.2995220885559733
2013,free,4,"('izplus', 'choco', 'opturion_cpx', 'fzn2smt')",34.77876647231279,58.2212335276872,0.597355369596793
2013,free,4,"('izplus', 'choco', 'opturion_cpx', 'picat')",33.479413489956855,59.52058651004313,0.5624846032776869
2013,free,4,"('izplus', 'choco', 'fzn2smt', 'picat')",22.095988969835854,70.90401103016414,0.3116324259911859
2013,free,4,"('izplus', 'jacop', 'mistral', 'opturion_cpx')",34.755465783964,58.244534216036,0.5967163486113871
2013,free,4,"('izplus', 'jacop', 'mistral', 'fzn2smt')",24.264251567368223,68.73574843263182,0.35300774517862
2013,free,4,"('izplus', 'jacop', 'mistral', 'picat')",21.357854356144784,71.64214564385523,0.2981185748165355
2013,free,4,"('izplus', 'jacop', 'opturion_cpx', 'fzn2smt')",34.75889517152409,58.24110482847591,0.596810367418191
2013,free,4,"('izplus', 'jacop', 'opturion_cpx', 'picat')",33.30585893882098,59.69414106117901,0.557941840635359
2013,free,4,"('izplus', 'jacop', 'fzn2smt', 'picat')",21.91104963592754,71.08895036407249,0.3082201878591968
2013,free,4,"('izplus', 'mistral', 'opturion_cpx', 'fzn2smt')",33.17201060986124,59.82798939013875,0.5544563831745426
2013,free,4,"('izplus', 'mistral', 'opturion_cpx', 'picat')",32.09839298576512,60.90160701423485,0.5270533005518656
2013,free,4,"('izplus', 'mistral', 'fzn2smt', 'picat')",21.526683260584644,71.47331673941537,0.3011848930849088
2013,free,4,"('izplus', 'opturion_cpx', 'fzn2smt', 'picat')",31.76086817558449,61.239131824415495,0.5186368132495588
2013,free,4,"('or_tools', 'choco', 'jacop', 'mistral')",22.99477708634465,70.00522291365534,0.3284723071977998
2013,free,4,"('or_tools', 'choco', 'jacop', 'opturion_cpx')",34.21712769432516,58.78287230567484,0.5820934968334622
2013,free,4,"('or_tools', 'choco', 'jacop', 'fzn2smt')",23.56531197026537,69.43468802973466,0.3393881738213294
2013,free,4,"('or_tools', 'choco', 'jacop', 'picat')",21.53461737379016,71.46538262620984,0.3013293511128893
2013,free,4,"('or_tools', 'choco', 'mistral', 'opturion_cpx')",34.86888608921336,58.131113910786624,0.5998317208014692
2013,free,4,"('or_tools', 'choco', 'mistral', 'fzn2smt')",24.89936617156086,68.10063382843917,0.3656260562021782
2013,free,4,"('or_tools', 'choco', 'mistral', 'picat')",22.89941371469124,70.10058628530878,0.3266650812518289
2013,free,4,"('or_tools', 'choco', 'opturion_cpx', 'fzn2smt')",33.97809824533832,59.02190175466168,0.5756862662029465
2013,free,4,"('or_tools', 'choco', 'opturion_cpx', 'picat')",32.93920293925162,60.06079706074838,0.5484309991080426
2013,free,4,"('or_tools', 'choco', 'fzn2smt', 'picat')",22.24625665242521,70.7537433475748,0.3144180872966877
2013,free,4,"('or_tools', 'jacop', 'mistral', 'opturion_cpx')",35.06236374102112,57.93763625897887,0.6051742184353843
2013,free,4,"('or_tools', 'jacop', 'mistral', 'fzn2smt')",25.430210756842538,67.56978924315749,0.376354744356669
2013,free,4,"('or_tools', 'jacop', 'mistral', 'picat')",23.05155170737477,69.94844829262524,0.3295505800348844
2013,free,4,"('or_tools', 'jacop', 'opturion_cpx', 'fzn2smt')",34.23154815020046,58.76845184979955,0.5824817069826763
2013,free,4,"('or_tools', 'jacop', 'opturion_cpx', 'picat')",32.85528591063984,60.14471408936016,0.5462705477629343
2013,free,4,"('or_tools', 'jacop', 'fzn2smt', 'picat')",22.49970655728734,70.50029344271266,0.3191434454889215
2013,free,4,"('or_tools', 'mistral', 'opturion_cpx', 'fzn2smt')",34.918914951948146,58.081085048051854,0.601209755689979
2013,free,4,"('or_tools', 'mistral', 'opturion_cpx', 'picat')",33.54250569390706,59.45749430609294,0.5641426044835827
2013,free,4,"('or_tools', 'mistral', 'fzn2smt', 'picat')",23.842822106190383,69.15717789380963,0.3447627973310431
2013,free,4,"('or_tools', 'opturion_cpx', 'fzn2smt', 'picat')",32.40152443703495,60.598475562965056,0.5346920716407797
2013,free,4,"('choco', 'jacop', 'mistral', 'opturion_cpx')",28.73174438038852,64.2682556196115,0.4470596580440096
2013,free,4,"('choco', 'jacop', 'mistral', 'fzn2smt')",17.457374453996728,75.54262554600331,0.2310930329442373
2013,free,4,"('choco', 'jacop', 'mistral', 'picat')",14.676252071241082,78.32374792875893,0.1873793384426673
2013,free,4,"('choco', 'jacop', 'opturion_cpx', 'fzn2smt')",27.595530889457304,65.4044691105427,0.4219211816063669
2013,free,4,"('choco', 'jacop', 'opturion_cpx', 'picat')",26.299891772759317,66.70010822724068,0.3943005861873294
2013,free,4,"('choco', 'jacop', 'fzn2smt', 'picat')",13.88103957856507,79.11896042143496,0.1754451714813534
2013,free,4,"('choco', 'mistral', 'opturion_cpx', 'fzn2smt')",28.33526776352259,64.66473223647742,0.4381873516448066
2013,free,4,"('choco', 'mistral', 'opturion_cpx', 'picat')",27.071028962370114,65.92897103762988,0.4106090014194055
2013,free,4,"('choco', 'mistral', 'fzn2smt', 'picat')",15.743188810985677,77.25681118901434,0.2037773572153895
2013,free,4,"('choco', 'opturion_cpx', 'fzn2smt', 'picat')",25.603957529960223,67.39604247003977,0.3799029823055589
2013,free,4,"('jacop', 'mistral', 'opturion_cpx', 'fzn2smt')",28.57924045534452,64.42075954465548,0.4436340188683095
2013,free,4,"('jacop', 'mistral', 'opturion_cpx', 'picat')",26.987638763526128,66.01236123647386,0.4088270478138059
2013,free,4,"('jacop', 'mistral', 'fzn2smt', 'picat')",15.826033943374505,77.17396605662555,0.2050695947356434
2013,free,4,"('jacop', 'opturion_cpx', 'fzn2smt', 'picat')",25.620805091299125,67.37919490870088,0.3802480146284834
