year,track,problem,instance,solver1,solver2,score1,score2
2015,free,cvrp,B_n45_k5_dot_vrp,OscaR_CBLS,Mistral,0.0,1.0
2015,free,cvrp,P_n16_k8_dot_vrp,OscaR_CBLS,Mistral,0.0,1.0
2015,free,cvrp,simple2,OscaR_CBLS,Mistral,0.0,1.0
2015,free,freepizza,pizza27,OscaR_CBLS,Mistral,1.0,0.0
2015,free,freepizza,pizza39,OscaR_CBLS,Mistral,0.0,1.0
2015,free,freepizza,pizza45,OscaR_CBLS,Mistral,0.0,1.0
2015,free,freepizza,pizza6,OscaR_CBLS,Mistral,0.0,1.0
2015,free,freepizza,pizza78,OscaR_CBLS,Mistral,0.0,1.0
2015,free,gfd_schedule,n120f5d50m50k20,OscaR_CBLS,Mistral,0.010199039658719267,0.9898009603412806
2015,free,gfd_schedule,n180f7d50m30k18,OscaR_CBLS,Mistral,0.09024015878606817,0.9097598412139318
2015,free,gfd_schedule,n30f3d30m7k4,OscaR_CBLS,Mistral,0.04870371904249151,0.9512962809575085
2015,free,gfd_schedule,n50f7d40m10k4,OscaR_CBLS,Mistral,0.24054692180286852,0.7594530781971315
2015,free,gfd_schedule,n75f5d30m20k20,OscaR_CBLS,Mistral,0.0,1.0
2015,free,grid_colouring,10_5,OscaR_CBLS,Mistral,0.0,1.0
2015,free,grid_colouring,13_11,OscaR_CBLS,Mistral,0.5,0.5
2015,free,grid_colouring,19_17,OscaR_CBLS,Mistral,0.5,0.5
2015,free,grid_colouring,4_11,OscaR_CBLS,Mistral,0.0,1.0
2015,free,grid_colouring,4_8,OscaR_CBLS,Mistral,0.0,1.0
2015,free,is,1YHXeG1xYs,OscaR_CBLS,Mistral,0.0,1.0
2015,free,is,A3PZaPjnUz,OscaR_CBLS,Mistral,0.0,1.0
2015,free,is,HgSWGJHxY5,OscaR_CBLS,Mistral,0.0,1.0
2015,free,is,jZ9pQqRxJ2,OscaR_CBLS,Mistral,0.0,1.0
2015,free,is,y21PnVA2Hj,OscaR_CBLS,Mistral,0.0,1.0
2015,free,largescheduling,instance_0100_1,OscaR_CBLS,Mistral,0.0,1.0
2015,free,largescheduling,instance_0400_2,OscaR_CBLS,Mistral,0.0,1.0
2015,free,largescheduling,instance_0800_1,OscaR_CBLS,Mistral,0.0,1.0
2015,free,largescheduling,instance_1600_2,OscaR_CBLS,Mistral,0.0,1.0
2015,free,largescheduling,instance_3200_3,OscaR_CBLS,Mistral,0.0,1.0
2015,free,mapping,full2x2,OscaR_CBLS,Mistral,0.0,1.0
2015,free,mapping,mesh2x2_mpeg,OscaR_CBLS,Mistral,0.0,1.0
2015,free,mapping,mesh3x3_2,OscaR_CBLS,Mistral,0.0,1.0
2015,free,mapping,mesh3x3_mpeg_2,OscaR_CBLS,Mistral,0.0,1.0
2015,free,mapping,ring_2,OscaR_CBLS,Mistral,0.0,1.0
2015,free,multi_knapsack,mknap1_6,OscaR_CBLS,Mistral,0.0,1.0
2015,free,multi_knapsack,mknap2_1,OscaR_CBLS,Mistral,0.0,1.0
2015,free,multi_knapsack,mknap2_2,OscaR_CBLS,Mistral,0.0,1.0
2015,free,multi_knapsack,mknap2_20,OscaR_CBLS,Mistral,0.0,1.0
2015,free,multi_knapsack,mknap2_32,OscaR_CBLS,Mistral,0.5,0.5
2015,free,nmseq,176,OscaR_CBLS,Mistral,0.0,1.0
2015,free,nmseq,207,OscaR_CBLS,Mistral,0.0,1.0
2015,free,nmseq,269,OscaR_CBLS,Mistral,0.0,1.0
2015,free,nmseq,393,OscaR_CBLS,Mistral,0.0,1.0
2015,free,nmseq,83,OscaR_CBLS,Mistral,0.0,1.0
2015,free,opd,flener_et_al_10_350_100,OscaR_CBLS,Mistral,1.0,0.0
2015,free,opd,medium_10_100_30,OscaR_CBLS,Mistral,1.0,0.0
2015,free,opd,small_bibd_10_30_09,OscaR_CBLS,Mistral,1.0,0.0
2015,free,opd,small_bibd_11_22_10,OscaR_CBLS,Mistral,1.0,0.0
2015,free,opd,small_bibd_13_26_06,OscaR_CBLS,Mistral,1.0,0.0
2015,free,open_stacks,problem_20_20_1,OscaR_CBLS,Mistral,0.5,0.5
2015,free,open_stacks,problem_30_15_1,OscaR_CBLS,Mistral,0.0,1.0
2015,free,open_stacks,wbo_10_20_1,OscaR_CBLS,Mistral,0.5,0.5
2015,free,open_stacks,wbop_15_30_1,OscaR_CBLS,Mistral,1.0,0.0
2015,free,open_stacks,wbp_20_20_1,OscaR_CBLS,Mistral,0.5,0.5
2015,free,p1f,12,OscaR_CBLS,Mistral,0.0,1.0
2015,free,p1f,13,OscaR_CBLS,Mistral,0.0,1.0
2015,free,p1f,14,OscaR_CBLS,Mistral,0.0,1.0
2015,free,p1f,15,OscaR_CBLS,Mistral,0.0,1.0
2015,free,p1f,17,OscaR_CBLS,Mistral,0.0,1.0
2015,free,project_planning,ProjectPlannertest_12_7,OscaR_CBLS,Mistral,0.0,1.0
2015,free,project_planning,ProjectPlannertest_14_7,OscaR_CBLS,Mistral,0.0,1.0
2015,free,project_planning,ProjectPlannertest_15_6,OscaR_CBLS,Mistral,0.0,1.0
2015,free,project_planning,ProjectPlannertest_16_6,OscaR_CBLS,Mistral,0.0,1.0
2015,free,project_planning,ProjectPlannertest_16_8,OscaR_CBLS,Mistral,0.0,1.0
2015,free,radiation,i14_9,OscaR_CBLS,Mistral,0.0,1.0
2015,free,radiation,i6_11,OscaR_CBLS,Mistral,0.0,1.0
2015,free,radiation,i6_21,OscaR_CBLS,Mistral,0.0,1.0
2015,free,radiation,i7_9,OscaR_CBLS,Mistral,0.0,1.0
2015,free,radiation,i9_11,OscaR_CBLS,Mistral,0.0,1.0
2015,free,roster,chicroster_dataset_11,OscaR_CBLS,Mistral,0.07827202737382379,0.9217279726261762
2015,free,roster,chicroster_dataset_17,OscaR_CBLS,Mistral,0.12534489554592038,0.8746551044540796
2015,free,roster,chicroster_dataset_2,OscaR_CBLS,Mistral,0.041510845175766635,0.9584891548242332
2015,free,roster,chicroster_dataset_5,OscaR_CBLS,Mistral,0.07319819819819821,0.9268018018018018
2015,free,roster,chicroster_dataset_7,OscaR_CBLS,Mistral,0.05142035239122618,0.9485796476087739
2015,free,spot5,1401,OscaR_CBLS,Mistral,0.0,1.0
2015,free,spot5,28,OscaR_CBLS,Mistral,0.0,1.0
2015,free,spot5,414,OscaR_CBLS,Mistral,0.0,1.0
2015,free,spot5,503,OscaR_CBLS,Mistral,0.0,1.0
2015,free,spot5,54,OscaR_CBLS,Mistral,0.0,1.0
2015,free,tdtsp,inst_10_24_10,OscaR_CBLS,Mistral,0.0,1.0
2015,free,tdtsp,inst_10_34_00,OscaR_CBLS,Mistral,0.0,1.0
2015,free,tdtsp,inst_10_42_10,OscaR_CBLS,Mistral,0.0,1.0
2015,free,tdtsp,inst_20_14_10,OscaR_CBLS,Mistral,0.0,1.0
2015,free,tdtsp,inst_20_25_00,OscaR_CBLS,Mistral,0.0,1.0
2015,free,triangular,n10,OscaR_CBLS,Mistral,0.0,1.0
2015,free,triangular,n16,OscaR_CBLS,Mistral,1.0,0.0
2015,free,triangular,n22,OscaR_CBLS,Mistral,0.5,0.5
2015,free,triangular,n28,OscaR_CBLS,Mistral,0.5,0.5
2015,free,triangular,n37,OscaR_CBLS,Mistral,0.0,1.0
2015,free,zephyrus,zephyrus_15_10,OscaR_CBLS,Mistral,0.0,1.0
2015,free,zephyrus,zephyrus_20_20,OscaR_CBLS,Mistral,0.0,1.0
2015,free,zephyrus,zephyrus_5_20,OscaR_CBLS,Mistral,0.0,1.0
2015,free,zephyrus,zephyrus_5_4,OscaR_CBLS,Mistral,0.0,1.0
2015,free,zephyrus,zephyrus_FH_2_15,OscaR_CBLS,Mistral,0.0,1.0
2015,free,costas_array,16,OscaR_CBLS,MZN_CPLEX,1.0,0.0
2015,free,costas_array,17,OscaR_CBLS,MZN_CPLEX,1.0,0.0
2015,free,costas_array,18,OscaR_CBLS,MZN_CPLEX,0.0,1.0
2015,free,costas_array,19,OscaR_CBLS,MZN_CPLEX,0.0,1.0
2015,free,cvrp,A_n37_k5_dot_vrp,OscaR_CBLS,MZN_CPLEX,0.0,1.0
2015,free,cvrp,A_n64_k9_dot_vrp,OscaR_CBLS,MZN_CPLEX,0.0,1.0
2015,free,cvrp,B_n45_k5_dot_vrp,OscaR_CBLS,MZN_CPLEX,0.0,1.0
2015,free,cvrp,P_n16_k8_dot_vrp,OscaR_CBLS,MZN_CPLEX,0.0,1.0
2015,free,cvrp,simple2,OscaR_CBLS,MZN_CPLEX,0.0,1.0
2015,free,freepizza,pizza27,OscaR_CBLS,MZN_CPLEX,1.0,0.0
2015,free,freepizza,pizza39,OscaR_CBLS,MZN_CPLEX,1.0,0.0
2015,free,freepizza,pizza45,OscaR_CBLS,MZN_CPLEX,1.0,0.0
2015,free,freepizza,pizza6,OscaR_CBLS,MZN_CPLEX,1.0,0.0
2015,free,freepizza,pizza78,OscaR_CBLS,MZN_CPLEX,1.0,0.0
2015,free,gfd_schedule,n120f5d50m50k20,OscaR_CBLS,MZN_CPLEX,1.0,0.0
2015,free,gfd_schedule,n180f7d50m30k18,OscaR_CBLS,MZN_CPLEX,1.0,0.0
2015,free,gfd_schedule,n30f3d30m7k4,OscaR_CBLS,MZN_CPLEX,0.8793909162509845,0.1206090837490155
2015,free,gfd_schedule,n50f7d40m10k4,OscaR_CBLS,MZN_CPLEX,1.0,0.0
2015,free,gfd_schedule,n75f5d30m20k20,OscaR_CBLS,MZN_CPLEX,0.0,1.0
2015,free,grid_colouring,10_5,OscaR_CBLS,MZN_CPLEX,0.0,1.0
2015,free,grid_colouring,13_11,OscaR_CBLS,MZN_CPLEX,1.0,0.0
2015,free,grid_colouring,19_17,OscaR_CBLS,MZN_CPLEX,1.0,0.0
2015,free,grid_colouring,4_11,OscaR_CBLS,MZN_CPLEX,0.0,1.0
2015,free,grid_colouring,4_8,OscaR_CBLS,MZN_CPLEX,0.0,1.0
2015,free,is,1YHXeG1xYs,OscaR_CBLS,MZN_CPLEX,0.0,1.0
2015,free,is,A3PZaPjnUz,OscaR_CBLS,MZN_CPLEX,0.0,1.0
2015,free,is,HgSWGJHxY5,OscaR_CBLS,MZN_CPLEX,0.0,1.0
2015,free,is,jZ9pQqRxJ2,OscaR_CBLS,MZN_CPLEX,0.0,1.0
2015,free,is,y21PnVA2Hj,OscaR_CBLS,MZN_CPLEX,0.0,1.0
2015,free,largescheduling,instance_0100_1,OscaR_CBLS,MZN_CPLEX,0.0,1.0
