year,track,problem,instance,solver1,solver2,score1,score2
2014,free,amaze,2012_03_09,Chuffed,Picat_SAT,0.893048128342246,0.10695187165775401
2014,free,amaze,2012_04_27,Chuffed,Picat_SAT,0.9049479166666667,0.09505208333333334
2014,free,amaze,2012_05_31,Chuffed,Picat_SAT,0.9507445589919816,0.049255441008018326
2014,free,amaze,2012_06_15,Chuffed,Picat_SAT,0.9013657056145675,0.09863429438543247
2014,free,amaze,mod2012_06_22,Chuffed,Picat_SAT,0.35774978025197773,0.6422502197480223
2014,free,cyclic_rcpsp,easy_3,Chuffed,Picat_SAT,1.0,0.0
2014,free,cyclic_rcpsp,easy_5,Chuffed,Picat_SAT,1.0,0.0
2014,free,cyclic_rcpsp,hard_2,Chuffed,Picat_SAT,1.0,0.0
2014,free,cyclic_rcpsp,hard_5,Chuffed,Picat_SAT,0.0,1.0
2014,free,cyclic_rcpsp,medium_2,Chuffed,Picat_SAT,0.9868103333211994,0.013189666678800675
2014,free,elitserien,handball11,Chuffed,Picat_SAT,1.0,0.0
2014,free,elitserien,handball12,Chuffed,Picat_SAT,1.0,0.0
2014,free,elitserien,handball13,Chuffed,Picat_SAT,1.0,0.0
2014,free,elitserien,handball14,Chuffed,Picat_SAT,1.0,0.0
2014,free,elitserien,handball19,Chuffed,Picat_SAT,1.0,0.0
2014,free,fillomino,5x5_1,Chuffed,Picat_SAT,0.9102167182662539,0.08978328173374613
2014,free,fillomino,5x5_6,Chuffed,Picat_SAT,0.9540960451977402,0.045903954802259894
2014,free,fillomino,6x6_0,Chuffed,Picat_SAT,0.8619486668327935,0.13805133316720658
2014,free,fillomino,6x6_5,Chuffed,Picat_SAT,0.8142930327868853,0.18570696721311475
2014,free,fillomino,7x7_0,Chuffed,Picat_SAT,0.5126923453886112,0.48730765461138886
2014,free,jp_encoding,data100,Chuffed,Picat_SAT,0.0,1.0
2014,free,jp_encoding,data1000,Chuffed,Picat_SAT,1.0,0.0
2014,free,jp_encoding,data1700,Chuffed,Picat_SAT,1.0,0.0
2014,free,jp_encoding,data400,Chuffed,Picat_SAT,1.0,0.0
2014,free,jp_encoding,data800,Chuffed,Picat_SAT,1.0,0.0
2014,free,liner_sf_repositioning,fm3_11,Chuffed,Picat_SAT,1.0,0.0
2014,free,liner_sf_repositioning,fm3_5,Chuffed,Picat_SAT,1.0,0.0
2014,free,liner_sf_repositioning,tp7_0,Chuffed,Picat_SAT,1.0,0.0
2014,free,liner_sf_repositioning,tp7_10,Chuffed,Picat_SAT,0.0,1.0
2014,free,liner_sf_repositioning,tp7_8,Chuffed,Picat_SAT,1.0,0.0
2014,free,mario,mario_easy_5,Chuffed,Picat_SAT,0.9900754941046738,0.00992450589532615
2014,free,mario,mario_n_medium_3,Chuffed,Picat_SAT,1.0,0.0
2014,free,mario,mario_n_medium_5,Chuffed,Picat_SAT,1.0,0.0
2014,free,mario,mario_t_hard_2,Chuffed,Picat_SAT,1.0,0.0
2014,free,mario,mario_t_hard_5,Chuffed,Picat_SAT,1.0,0.0
2014,free,mqueens,n11,Chuffed,Picat_SAT,0.23017918698177076,0.7698208130182292
2014,free,mqueens,n12,Chuffed,Picat_SAT,0.28320499763498685,0.7167950023650133
2014,free,mqueens,n13,Chuffed,Picat_SAT,0.0,1.0
2014,free,mqueens,n20,Chuffed,Picat_SAT,0.0,1.0
2014,free,mqueens,n31,Chuffed,Picat_SAT,0.5,0.5
