year,problem,problemType,instance,solver,status,instanceType,lastObjValue,lastObjTime,totalTime,solverAndTrack,track,isBest,rank,id
2013,black_hole,SAT,12,gecode,S,sat,,,0.525,gecode-fd,fd,True,1,3
2013,black_hole,SAT,12,or_tools,S,sat,,,0.777,or_tools-fd,fd,False,2,8
2013,black_hole,SAT,12,choco,C,sat,,,2.767,choco-fd,fd,False,3,0
2013,black_hole,SAT,12,jacop,S,sat,,,3.233,jacop-fd,fd,False,4,5
2013,black_hole,SAT,12,opturion_cpx,S,sat,,,3.37,opturion_cpx-fd,fd,False,5,7
2013,black_hole,SAT,12,picat,S,sat,,,4.265,picat-fd,fd,False,6,9
2013,black_hole,SAT,18,or_tools,S,sat,,,5.318,or_tools-fd,fd,True,1,28
2013,black_hole,SAT,18,gecode,S,sat,,,8.056,gecode-fd,fd,False,2,23
2013,black_hole,SAT,18,choco,C,sat,,,11.79,choco-fd,fd,False,3,20
2013,black_hole,SAT,18,jacop,S,sat,,,19.818,jacop-fd,fd,False,4,25
2013,black_hole,SAT,18,picat,S,sat,,,30.646,picat-fd,fd,False,5,29
2013,black_hole,SAT,18,opturion_cpx,S,sat,,,155.031,opturion_cpx-fd,fd,False,6,27
2013,black_hole,SAT,4,opturion_cpx,S,sat,,,427.847,opturion_cpx-fd,fd,True,1,37
2013,black_hole,SAT,4,choco,UNK,,,,900.0,choco-fd,fd,False,2,30
2013,black_hole,SAT,4,gecode,UNK,,,,900.0,gecode-fd,fd,False,2,33
2013,black_hole,SAT,4,jacop,UNK,,,,900.0,jacop-fd,fd,False,2,35
2013,black_hole,SAT,4,or_tools,UNK,,,,900.0,or_tools-fd,fd,False,2,38
2013,black_hole,SAT,4,picat,UNK,,,,900.0,picat-fd,fd,False,2,39
2013,black_hole,SAT,6,opturion_cpx,C,unsat,,,0.035,opturion_cpx-fd,fd,True,1,47
2013,black_hole,SAT,6,or_tools,C,unsat,,,0.039,or_tools-fd,fd,True,2,48
2013,black_hole,SAT,6,gecode,C,unsat,,,0.093,gecode-fd,fd,True,3,43
2013,black_hole,SAT,6,choco,C,unsat,,,0.537,choco-fd,fd,False,4,40
2013,black_hole,SAT,6,picat,C,unsat,,,0.593,picat-fd,fd,False,5,49
2013,black_hole,SAT,6,jacop,C,unsat,,,0.986,jacop-fd,fd,False,6,45
2013,cargo,MIN,challenge04_1s_626,opturion_cpx,S,sat,3758.0,900.0,900.0,opturion_cpx-fd,fd,True,1,57
2013,cargo,MIN,challenge04_1s_626,choco,S,sat,3787.0,900.0,900.0,choco-fd,fd,False,2,50
2013,cargo,MIN,challenge04_1s_626,gecode,S,sat,3787.0,900.0,900.0,gecode-fd,fd,False,2,53
2013,cargo,MIN,challenge04_1s_626,or_tools,S,sat,3787.0,900.0,900.0,or_tools-fd,fd,False,2,58
2013,cargo,MIN,challenge04_1s_626,picat,S,sat,4126.0,900.0,900.0,picat-fd,fd,False,3,59
2013,cargo,MIN,challenge04_1s_626,jacop,UNK,,,,900.0,jacop-fd,fd,False,4,55
2013,cargo,MIN,challenge05_1s_954,choco,S,sat,6683.0,900.0,900.0,choco-fd,fd,True,1,60
2013,cargo,MIN,challenge05_1s_954,gecode,S,sat,6683.0,900.0,900.0,gecode-fd,fd,True,1,63
2013,cargo,MIN,challenge05_1s_954,opturion_cpx,S,sat,6683.0,900.0,900.0,opturion_cpx-fd,fd,True,1,67
2013,cargo,MIN,challenge05_1s_954,or_tools,S,sat,6683.0,900.0,900.0,or_tools-fd,fd,True,1,68
2013,cargo,MIN,challenge05_1s_954,picat,S,sat,11032.0,900.0,900.0,picat-fd,fd,False,2,69
2013,cargo,MIN,challenge05_1s_954,jacop,UNK,,,,900.0,jacop-fd,fd,False,3,65
2013,cargo,MIN,challenge07_1s_133,opturion_cpx,S,sat,589.0,900.0,900.0,opturion_cpx-fd,fd,True,1,77
2013,cargo,MIN,challenge07_1s_133,choco,S,sat,1761.0,900.0,900.0,choco-fd,fd,False,2,70
2013,cargo,MIN,challenge07_1s_133,gecode,S,sat,1761.0,900.0,900.0,gecode-fd,fd,False,2,73
2013,cargo,MIN,challenge07_1s_133,or_tools,S,sat,1761.0,900.0,900.0,or_tools-fd,fd,False,2,78
2013,cargo,MIN,challenge07_1s_133,jacop,UNK,,,,900.0,jacop-fd,fd,False,3,75
2013,cargo,MIN,challenge07_1s_133,picat,UNK,,,,900.0,picat-fd,fd,False,3,79
2013,cargo,MIN,challenge08_222f_3475,opturion_cpx,S,sat,45079.0,900.0,900.0,opturion_cpx-fd,fd,True,1,87
2013,cargo,MIN,challenge08_222f_3475,choco,S,sat,48659.0,900.0,900.0,choco-fd,fd,False,2,80
2013,cargo,MIN,challenge08_222f_3475,gecode,S,sat,48659.0,900.0,900.0,gecode-fd,fd,False,2,83
2013,cargo,MIN,challenge08_222f_3475,or_tools,S,sat,48659.0,900.0,900.0,or_tools-fd,fd,False,2,88
2013,cargo,MIN,challenge08_222f_3475,jacop,UNK,,,,900.0,jacop-fd,fd,False,3,85
2013,cargo,MIN,challenge08_222f_3475,picat,UNK,,,,900.0,picat-fd,fd,False,3,89
2013,cargo,MIN,challenge10_15966f_2060,opturion_cpx,S,sat,23112.0,900.0,900.0,opturion_cpx-fd,fd,True,1,97
2013,cargo,MIN,challenge10_15966f_2060,choco,S,sat,31956.0,900.0,900.0,choco-fd,fd,False,2,90
2013,cargo,MIN,challenge10_15966f_2060,gecode,S,sat,31956.0,900.0,900.0,gecode-fd,fd,False,2,93
2013,cargo,MIN,challenge10_15966f_2060,or_tools,S,sat,31956.0,900.0,900.0,or_tools-fd,fd,False,2,98
2013,cargo,MIN,challenge10_15966f_2060,jacop,UNK,,,,900.0,jacop-fd,fd,False,3,95
2013,cargo,MIN,challenge10_15966f_2060,picat,UNK,,,,900.0,picat-fd,fd,False,3,99
2013,celar,MIN,CELAR6_SUB2,or_tools,S,sat,9883.0,900.0,900.0,or_tools-fd,fd,True,1,108
2013,celar,MIN,CELAR6_SUB2,choco,S,sat,11844.0,900.0,900.0,choco-fd,fd,False,2,100
2013,celar,MIN,CELAR6_SUB2,gecode,S,sat,11844.0,900.0,900.0,gecode-fd,fd,False,2,103
2013,celar,MIN,CELAR6_SUB2,opturion_cpx,S,sat,11844.0,900.0,900.0,opturion_cpx-fd,fd,False,2,107
2013,celar,MIN,CELAR6_SUB2,jacop,S,sat,12371.0,900.0,900.0,jacop-fd,fd,False,3,105
2013,celar,MIN,CELAR6_SUB2,picat,S,sat,15029.0,900.0,900.0,picat-fd,fd,False,4,109
2013,celar,MIN,CELAR6_SUB3,or_tools,S,sat,15195.0,900.0,900.0,or_tools-fd,fd,True,1,118
2013,celar,MIN,CELAR6_SUB3,gecode,S,sat,16743.0,900.0,900.0,gecode-fd,fd,False,2,113
2013,celar,MIN,CELAR6_SUB3,choco,S,sat,16745.0,900.0,900.0,choco-fd,fd,False,3,110
2013,celar,MIN,CELAR6_SUB3,opturion_cpx,S,sat,17058.0,900.0,900.0,opturion_cpx-fd,fd,False,4,117
2013,celar,MIN,CELAR6_SUB3,jacop,S,sat,17682.0,900.0,900.0,jacop-fd,fd,False,5,115
2013,celar,MIN,CELAR6_SUB3,picat,S,sat,19768.0,900.0,900.0,picat-fd,fd,False,6,119
2013,celar,MIN,CELAR7_SUB3,or_tools,S,sat,10341341.0,900.0,900.0,or_tools-fd,fd,True,1,128
2013,celar,MIN,CELAR7_SUB3,gecode,S,sat,10341442.0,900.0,900.0,gecode-fd,fd,False,2,123
2013,celar,MIN,CELAR7_SUB3,opturion_cpx,S,sat,10341442.0,900.0,900.0,opturion_cpx-fd,fd,False,2,127
2013,celar,MIN,CELAR7_SUB3,choco,S,sat,10391751.0,900.0,900.0,choco-fd,fd,False,3,120
2013,celar,MIN,CELAR7_SUB3,picat,S,sat,14743051.0,900.0,900.0,picat-fd,fd,False,4,129
2013,celar,MIN,CELAR7_SUB3,jacop,UNK,,,,900.0,jacop-fd,fd,False,5,125
2013,celar,MIN,graph11,or_tools,S,sat,487064.0,900.0,900.0,or_tools-fd,fd,True,1,138
2013,celar,MIN,graph11,choco,S,sat,490307.0,900.0,900.0,choco-fd,fd,False,2,130
2013,celar,MIN,graph11,opturion_cpx,S,sat,498223.0,900.0,900.0,opturion_cpx-fd,fd,False,3,137
2013,celar,MIN,graph11,jacop,S,sat,501367.0,900.0,900.0,jacop-fd,fd,False,4,135
2013,celar,MIN,graph11,gecode,S,sat,509224.0,900.0,900.0,gecode-fd,fd,False,5,133
2013,celar,MIN,graph11,picat,S,sat,510022.0,900.0,900.0,picat-fd,fd,False,6,139
2013,celar,MIN,scen06,choco,S,sat,154598.0,900.0,900.0,choco-fd,fd,True,1,140
2013,celar,MIN,scen06,gecode,S,sat,154598.0,900.0,900.0,gecode-fd,fd,True,1,143
2013,celar,MIN,scen06,opturion_cpx,S,sat,154598.0,900.0,900.0,opturion_cpx-fd,fd,True,1,147
2013,celar,MIN,scen06,or_tools,S,sat,154598.0,900.0,900.0,or_tools-fd,fd,True,1,148
2013,celar,MIN,scen06,jacop,S,sat,154630.0,900.0,900.0,jacop-fd,fd,False,2,145
2013,celar,MIN,scen06,picat,S,sat,163048.0,900.0,900.0,picat-fd,fd,False,3,149
2013,filters,MIN,ar_2_3,opturion_cpx,C,sat,15.0,0.034,0.034,opturion_cpx-fd,fd,True,1,157
2013,filters,MIN,ar_2_3,or_tools,C,sat,15.0,0.05,0.05,or_tools-fd,fd,True,2,158
2013,filters,MIN,ar_2_3,jacop,C,sat,15.0,0.368,0.368,jacop-fd,fd,False,3,155
2013,filters,MIN,ar_2_3,choco,C,sat,15.0,0.71,0.71,choco-fd,fd,False,4,150
2013,filters,MIN,ar_2_3,gecode,UNK,,,,900.0,gecode-fd,fd,False,5,153
2013,filters,MIN,ar_2_3,picat,UNK,,,,900.0,picat-fd,fd,False,5,159
2013,filters,MIN,dct_2_2,or_tools,C,sat,18.0,0.035,0.035,or_tools-fd,fd,True,1,168
2013,filters,MIN,dct_2_2,jacop,C,sat,18.0,0.275,0.275,jacop-fd,fd,False,2,165
2013,filters,MIN,dct_2_2,choco,C,sat,18.0,0.635,0.635,choco-fd,fd,False,3,160
2013,filters,MIN,dct_2_2,opturion_cpx,S,sat,18.0,900.0,900.0,opturion_cpx-fd,fd,False,4,167
2013,filters,MIN,dct_2_2,gecode,UNK,,,,900.0,gecode-fd,fd,False,5,163
2013,filters,MIN,dct_2_2,picat,UNK,,,,900.0,picat-fd,fd,False,5,169
2013,filters,MIN,dfq_1_1,opturion_cpx,C,sat,4.0,0.013,0.013,opturion_cpx-fd,fd,True,1,177
2013,filters,MIN,dfq_1_1,or_tools,C,sat,4.0,0.013,0.013,or_tools-fd,fd,True,1,178
2013,filters,MIN,dfq_1_1,jacop,C,sat,4.0,0.177,0.177,jacop-fd,fd,False,2,175
2013,filters,MIN,dfq_1_1,choco,C,sat,4.0,0.441,0.441,choco-fd,fd,False,3,170
2013,filters,MIN,dfq_1_1,gecode,UNK,,,,900.0,gecode-fd,fd,False,4,173
2013,filters,MIN,dfq_1_1,picat,UNK,,,,900.0,picat-fd,fd,False,4,179
2013,filters,MIN,ewf_2_1,gecode,C,sat,21.0,0.013,0.013,gecode-fd,fd,True,1,183
2013,filters,MIN,ewf_2_1,or_tools,C,sat,21.0,0.022,0.022,or_tools-fd,fd,True,2,188
2013,filters,MIN,ewf_2_1,opturion_cpx,C,sat,21.0,0.036,0.036,opturion_cpx-fd,fd,True,3,187
2013,filters,MIN,ewf_2_1,jacop,C,sat,21.0,0.238,0.238,jacop-fd,fd,False,4,185
2013,filters,MIN,ewf_2_1,choco,C,sat,21.0,0.623,0.623,choco-fd,fd,False,5,180
2013,filters,MIN,ewf_2_1,picat,S,sat,21.0,900.0,900.0,picat-fd,fd,False,6,189
2013,filters,MIN,fir_2_3,or_tools,C,sat,10.0,0.013,0.013,or_tools-fd,fd,True,1,198
2013,filters,MIN,fir_2_3,opturion_cpx,C,sat,10.0,0.032,0.032,opturion_cpx-fd,fd,True,2,197
2013,filters,MIN,fir_2_3,jacop,C,sat,10.0,0.217,0.217,jacop-fd,fd,False,3,195
2013,filters,MIN,fir_2_3,choco,C,sat,10.0,0.483,0.483,choco-fd,fd,False,4,190
2013,filters,MIN,fir_2_3,gecode,UNK,,,,900.0,gecode-fd,fd,False,5,193
2013,filters,MIN,fir_2_3,picat,UNK,,,,900.0,picat-fd,fd,False,5,199
2013,fjsp,MIN,easy01,jacop,C,sat,253.0,0.303,0.303,jacop-fd,fd,True,1,205
2013,fjsp,MIN,easy01,opturion_cpx,C,sat,253.0,0.659,0.659,opturion_cpx-fd,fd,False,2,207
2013,fjsp,MIN,easy01,choco,C,sat,253.0,0.756,0.756,choco-fd,fd,False,3,200
2013,fjsp,MIN,easy01,gecode,C,sat,253.0,3.686,3.686,gecode-fd,fd,False,4,203
2013,fjsp,MIN,easy01,or_tools,C,sat,253.0,17.279,17.279,or_tools-fd,fd,False,5,208
2013,fjsp,MIN,easy01,picat,S,sat,398.0,900.0,900.0,picat-fd,fd,False,6,209
2013,fjsp,MIN,easy02,jacop,C,sat,11.0,0.468,0.468,jacop-fd,fd,True,1,215
2013,fjsp,MIN,easy02,opturion_cpx,C,sat,11.0,10.128,10.128,opturion_cpx-fd,fd,False,2,217
2013,fjsp,MIN,easy02,gecode,C,sat,11.0,84.305,84.305,gecode-fd,fd,False,3,213
2013,fjsp,MIN,easy02,choco,C,sat,11.0,128.23,128.23,choco-fd,fd,False,4,210
2013,fjsp,MIN,easy02,or_tools,C,sat,11.0,763.674,763.674,or_tools-fd,fd,False,5,218
2013,fjsp,MIN,easy02,picat,S,sat,14.0,900.0,900.0,picat-fd,fd,False,6,219
2013,fjsp,MIN,hard19,jacop,S,sat,8162.0,900.0,900.0,jacop-fd,fd,True,1,225
2013,fjsp,MIN,hard19,choco,S,sat,15215.0,900.0,900.0,choco-fd,fd,False,2,220
2013,fjsp,MIN,hard19,gecode,S,sat,15215.0,900.0,900.0,gecode-fd,fd,False,2,223
2013,fjsp,MIN,hard19,or_tools,S,sat,15215.0,900.0,900.0,or_tools-fd,fd,False,2,228
2013,fjsp,MIN,hard19,opturion_cpx,MZN,,,,900.0,opturion_cpx-fd,fd,False,3,227
2013,fjsp,MIN,hard19,picat,MZN,,,,900.0,picat-fd,fd,False,3,229
2013,fjsp,MIN,med04,jacop,S,sat,2642.0,900.0,900.0,jacop-fd,fd,True,1,235
2013,fjsp,MIN,med04,gecode,S,sat,2963.0,900.0,900.0,gecode-fd,fd,False,2,233
2013,fjsp,MIN,med04,or_tools,S,sat,3136.0,900.0,900.0,or_tools-fd,fd,False,3,238
2013,fjsp,MIN,med04,choco,S,sat,3377.0,900.0,900.0,choco-fd,fd,False,4,230
2013,fjsp,MIN,med04,opturion_cpx,MZN,,,,900.0,opturion_cpx-fd,fd,False,5,237
2013,fjsp,MIN,med04,picat,MZN,,,,900.0,picat-fd,fd,False,5,239
2013,fjsp,MIN,med10,jacop,S,sat,1092.0,900.0,900.0,jacop-fd,fd,True,1,245
2013,fjsp,MIN,med10,opturion_cpx,S,sat,1092.0,900.0,900.0,opturion_cpx-fd,fd,True,1,247
2013,fjsp,MIN,med10,gecode,S,sat,1096.0,900.0,900.0,gecode-fd,fd,False,2,243
2013,fjsp,MIN,med10,choco,S,sat,1103.0,900.0,900.0,choco-fd,fd,False,3,240
2013,fjsp,MIN,med10,or_tools,S,sat,1167.0,900.0,900.0,or_tools-fd,fd,False,4,248
2013,fjsp,MIN,med10,picat,UNK,,,,900.0,picat-fd,fd,False,5,249
2013,ghoulomb,MIN,3_9_16,or_tools,C,sat,44.0,2.665,2.665,or_tools-fd,fd,True,1,268
2013,ghoulomb,MIN,3_9_16,gecode,C,sat,44.0,10.981,10.981,gecode-fd,fd,False,2,263
2013,ghoulomb,MIN,3_9_16,opturion_cpx,C,sat,44.0,12.536,12.536,opturion_cpx-fd,fd,False,3,267
2013,ghoulomb,MIN,3_9_16,choco,C,sat,44.0,67.689,67.689,choco-fd,fd,False,4,260
2013,ghoulomb,MIN,3_9_16,jacop,C,sat,44.0,114.047,114.047,jacop-fd,fd,False,5,265
2013,ghoulomb,MIN,3_9_16,picat,S,sat,65.0,900.0,900.0,picat-fd,fd,False,6,269
2013,ghoulomb,MIN,4_9_10,opturion_cpx,C,sat,44.0,9.06,9.06,opturion_cpx-fd,fd,True,1,277
2013,ghoulomb,MIN,4_9_10,or_tools,C,sat,44.0,29.042,29.042,or_tools-fd,fd,False,2,278
2013,ghoulomb,MIN,4_9_10,gecode,C,sat,44.0,77.307,77.307,gecode-fd,fd,False,3,273
2013,ghoulomb,MIN,4_9_10,choco,C,sat,44.0,658.979,658.979,choco-fd,fd,False,4,270
2013,ghoulomb,MIN,4_9_10,jacop,S,sat,44.0,900.0,900.0,jacop-fd,fd,False,5,275
2013,ghoulomb,MIN,4_9_10,picat,S,sat,65.0,900.0,900.0,picat-fd,fd,False,6,279
2013,ghoulomb,MIN,4_9_20,or_tools,C,sat,44.0,39.127,39.127,or_tools-fd,fd,True,1,288
2013,ghoulomb,MIN,4_9_20,opturion_cpx,C,sat,44.0,62.139,62.139,opturion_cpx-fd,fd,False,2,287
2013,ghoulomb,MIN,4_9_20,gecode,C,sat,44.0,181.338,181.338,gecode-fd,fd,False,3,283
2013,ghoulomb,MIN,4_9_20,choco,S,sat,44.0,900.0,900.0,choco-fd,fd,False,4,280
2013,ghoulomb,MIN,4_9_20,jacop,S,sat,65.0,900.0,900.0,jacop-fd,fd,False,5,285
2013,ghoulomb,MIN,4_9_20,picat,UNK,,,,900.0,picat-fd,fd,False,6,289
2013,javarouting,MIN,trip_6_3,or_tools,C,sat,67.0,12.337,12.337,or_tools-fd,fd,True,1,308
2013,javarouting,MIN,trip_6_3,gecode,C,sat,67.0,15.164,15.164,gecode-fd,fd,False,2,303
2013,javarouting,MIN,trip_6_3,choco,C,sat,67.0,28.529,28.529,choco-fd,fd,False,3,300
2013,javarouting,MIN,trip_6_3,picat,C,sat,67.0,38.503,38.503,picat-fd,fd,False,4,309
2013,javarouting,MIN,trip_6_3,jacop,C,sat,67.0,59.249,59.249,jacop-fd,fd,False,5,305
2013,javarouting,MIN,trip_6_3,opturion_cpx,C,sat,67.0,106.289,106.289,opturion_cpx-fd,fd,False,6,307
2013,javarouting,MIN,trip_7_1,or_tools,C,sat,52.0,79.463,79.463,or_tools-fd,fd,True,1,318
2013,javarouting,MIN,trip_7_1,gecode,C,sat,52.0,94.218,94.218,gecode-fd,fd,False,2,313
2013,javarouting,MIN,trip_7_1,choco,C,sat,52.0,200.487,200.487,choco-fd,fd,False,3,310
2013,javarouting,MIN,trip_7_1,picat,C,sat,52.0,384.415,384.415,picat-fd,fd,False,4,319
2013,javarouting,MIN,trip_7_1,jacop,C,sat,52.0,445.455,445.455,jacop-fd,fd,False,5,315
2013,javarouting,MIN,trip_7_1,opturion_cpx,C,sat,52.0,639.491,639.491,opturion_cpx-fd,fd,False,6,317
2013,javarouting,MIN,trip_7_2,or_tools,C,sat,70.0,53.536,53.536,or_tools-fd,fd,True,1,328
2013,javarouting,MIN,trip_7_2,gecode,C,sat,70.0,68.667,68.667,gecode-fd,fd,False,2,323
2013,javarouting,MIN,trip_7_2,choco,C,sat,70.0,135.33,135.33,choco-fd,fd,False,3,320
2013,javarouting,MIN,trip_7_2,picat,C,sat,70.0,260.808,260.808,picat-fd,fd,False,4,329
2013,javarouting,MIN,trip_7_2,jacop,C,sat,70.0,263.74,263.74,jacop-fd,fd,False,5,325
2013,javarouting,MIN,trip_7_2,opturion_cpx,C,sat,70.0,486.492,486.492,opturion_cpx-fd,fd,False,6,327
2013,javarouting,MIN,trip_8_1,or_tools,S,sat,68.0,900.0,900.0,or_tools-fd,fd,True,1,338
2013,javarouting,MIN,trip_8_1,gecode,S,sat,70.0,900.0,900.0,gecode-fd,fd,False,2,333
2013,javarouting,MIN,trip_8_1,choco,S,sat,79.0,900.0,900.0,choco-fd,fd,False,3,330
2013,javarouting,MIN,trip_8_1,jacop,S,sat,79.0,900.0,900.0,jacop-fd,fd,False,3,335
2013,javarouting,MIN,trip_8_1,opturion_cpx,S,sat,79.0,900.0,900.0,opturion_cpx-fd,fd,False,3,337
2013,javarouting,MIN,trip_8_1,picat,S,sat,79.0,900.0,900.0,picat-fd,fd,False,3,339
2013,javarouting,MIN,trip_8_5,or_tools,C,sat,54.0,654.207,654.207,or_tools-fd,fd,True,1,348
2013,javarouting,MIN,trip_8_5,gecode,S,sat,54.0,900.0,900.0,gecode-fd,fd,False,2,343
2013,javarouting,MIN,trip_8_5,jacop,S,sat,59.0,900.0,900.0,jacop-fd,fd,False,3,345
2013,javarouting,MIN,trip_8_5,opturion_cpx,S,sat,59.0,900.0,900.0,opturion_cpx-fd,fd,False,3,347
2013,javarouting,MIN,trip_8_5,choco,S,sat,60.0,900.0,900.0,choco-fd,fd,False,4,340
2013,javarouting,MIN,trip_8_5,picat,S,sat,60.0,900.0,900.0,picat-fd,fd,False,4,349
2013,l2p,MIN,l2p1,opturion_cpx,C,sat,6.0,0.182,0.182,opturion_cpx-fd,fd,True,1,357
2013,l2p,MIN,l2p1,or_tools,C,sat,6.0,1.691,1.691,or_tools-fd,fd,False,2,358
2013,l2p,MIN,l2p1,gecode,C,sat,6.0,1.699,1.699,gecode-fd,fd,False,3,353
2013,l2p,MIN,l2p1,jacop,C,sat,6.0,6.016,6.016,jacop-fd,fd,False,4,355
2013,l2p,MIN,l2p1,choco,C,sat,6.0,6.931,6.931,choco-fd,fd,False,5,350
2013,l2p,MIN,l2p1,picat,S,sat,6.0,900.0,900.0,picat-fd,fd,False,6,359
2013,l2p,MIN,l2p12,opturion_cpx,C,sat,5.0,0.136,0.136,opturion_cpx-fd,fd,True,1,367
2013,l2p,MIN,l2p12,gecode,C,sat,5.0,9.012,9.012,gecode-fd,fd,False,2,363
2013,l2p,MIN,l2p12,or_tools,C,sat,5.0,9.729,9.729,or_tools-fd,fd,False,3,368
2013,l2p,MIN,l2p12,choco,C,sat,5.0,32.615,32.615,choco-fd,fd,False,4,360
2013,l2p,MIN,l2p12,jacop,C,sat,5.0,34.671,34.671,jacop-fd,fd,False,5,365
2013,l2p,MIN,l2p12,picat,S,sat,5.0,900.0,900.0,picat-fd,fd,False,6,369
2013,l2p,MIN,l2p13,opturion_cpx,C,sat,6.0,0.231,0.231,opturion_cpx-fd,fd,True,1,377
2013,l2p,MIN,l2p13,gecode,C,sat,6.0,22.564,22.564,gecode-fd,fd,False,2,373
2013,l2p,MIN,l2p13,or_tools,C,sat,6.0,24.798,24.798,or_tools-fd,fd,False,3,378
2013,l2p,MIN,l2p13,jacop,C,sat,6.0,94.034,94.034,jacop-fd,fd,False,4,375
2013,l2p,MIN,l2p13,choco,C,sat,6.0,105.773,105.773,choco-fd,fd,False,5,370
2013,l2p,MIN,l2p13,picat,S,sat,6.0,900.0,900.0,picat-fd,fd,False,6,379
2013,l2p,MIN,l2p16,opturion_cpx,C,sat,7.0,0.382,0.382,opturion_cpx-fd,fd,True,1,387
2013,l2p,MIN,l2p16,or_tools,C,sat,7.0,101.157,101.157,or_tools-fd,fd,False,2,388
2013,l2p,MIN,l2p16,gecode,C,sat,7.0,112.747,112.747,gecode-fd,fd,False,3,383
2013,l2p,MIN,l2p16,jacop,C,sat,7.0,345.697,345.697,jacop-fd,fd,False,4,385
2013,l2p,MIN,l2p16,choco,C,sat,7.0,462.96,462.96,choco-fd,fd,False,5,380
2013,l2p,MIN,l2p16,picat,S,sat,7.0,900.0,900.0,picat-fd,fd,False,6,389
2013,l2p,MIN,l2p2,opturion_cpx,C,sat,8.0,5.065,5.065,opturion_cpx-fd,fd,True,1,397
2013,l2p,MIN,l2p2,choco,UNK,,,,900.0,choco-fd,fd,False,2,390
2013,l2p,MIN,l2p2,gecode,UNK,,,,900.0,gecode-fd,fd,False,2,393
2013,l2p,MIN,l2p2,jacop,UNK,,,,900.0,jacop-fd,fd,False,2,395
2013,l2p,MIN,l2p2,or_tools,UNK,,,,900.0,or_tools-fd,fd,False,2,398
2013,l2p,MIN,l2p2,picat,UNK,,,,900.0,picat-fd,fd,False,2,399
2013,league,MIN,model15_4_3,opturion_cpx,C,sat,290.0,0.563,0.563,opturion_cpx-fd,fd,True,1,407
2013,league,MIN,model15_4_3,or_tools,C,sat,290.0,1.959,1.959,or_tools-fd,fd,False,2,408
2013,league,MIN,model15_4_3,gecode,C,sat,290.0,3.781,3.781,gecode-fd,fd,False,3,403
2013,league,MIN,model15_4_3,picat,C,sat,290.0,6.425,6.425,picat-fd,fd,False,4,409
2013,league,MIN,model15_4_3,choco,C,sat,290.0,9.807,9.807,choco-fd,fd,False,5,400
2013,league,MIN,model15_4_3,jacop,C,sat,290.0,10.104,10.104,jacop-fd,fd,False,6,405
2013,league,MIN,model20_5_4,opturion_cpx,C,sat,185.0,4.075,4.075,opturion_cpx-fd,fd,True,1,417
2013,league,MIN,model20_5_4,or_tools,C,sat,185.0,108.739,108.739,or_tools-fd,fd,False,2,418
2013,league,MIN,model20_5_4,gecode,C,sat,185.0,288.918,288.918,gecode-fd,fd,False,3,413
2013,league,MIN,model20_5_4,choco,C,sat,185.0,515.163,515.163,choco-fd,fd,False,4,410
2013,league,MIN,model20_5_4,picat,C,sat,185.0,543.792,543.792,picat-fd,fd,False,5,419
2013,league,MIN,model20_5_4,jacop,C,sat,185.0,758.064,758.064,jacop-fd,fd,False,6,415
2013,league,MIN,model30_8_4,opturion_cpx,S,sat,2578.0,900.0,900.0,opturion_cpx-fd,fd,True,1,427
2013,league,MIN,model30_8_4,choco,S,sat,3379.0,900.0,900.0,choco-fd,fd,False,2,420
2013,league,MIN,model30_8_4,gecode,S,sat,3379.0,900.0,900.0,gecode-fd,fd,False,2,423
2013,league,MIN,model30_8_4,jacop,S,sat,3379.0,900.0,900.0,jacop-fd,fd,False,2,425
2013,league,MIN,model30_8_4,or_tools,S,sat,3379.0,900.0,900.0,or_tools-fd,fd,False,2,428
2013,league,MIN,model30_8_4,picat,S,sat,3379.0,900.0,900.0,picat-fd,fd,False,2,429
2013,league,MIN,model40_5_11,opturion_cpx,S,sat,2066.0,900.0,900.0,opturion_cpx-fd,fd,True,1,437
2013,league,MIN,model40_5_11,gecode,S,sat,2167.0,900.0,900.0,gecode-fd,fd,False,2,433
2013,league,MIN,model40_5_11,or_tools,S,sat,2167.0,900.0,900.0,or_tools-fd,fd,False,2,438
2013,league,MIN,model40_5_11,choco,S,sat,2266.0,900.0,900.0,choco-fd,fd,False,3,430
2013,league,MIN,model40_5_11,jacop,S,sat,2266.0,900.0,900.0,jacop-fd,fd,False,3,435
2013,league,MIN,model40_5_11,picat,S,sat,2266.0,900.0,900.0,picat-fd,fd,False,3,439
2013,league,MIN,model55_13_15,opturion_cpx,S,sat,12149.0,900.0,900.0,opturion_cpx-fd,fd,True,1,447
2013,league,MIN,model55_13_15,choco,UNK,,,,900.0,choco-fd,fd,False,2,440
2013,league,MIN,model55_13_15,gecode,UNK,,,,900.0,gecode-fd,fd,False,2,443
2013,league,MIN,model55_13_15,jacop,UNK,,,,900.0,jacop-fd,fd,False,2,445
2013,league,MIN,model55_13_15,or_tools,UNK,,,,900.0,or_tools-fd,fd,False,2,448
2013,league,MIN,model55_13_15,picat,UNK,,,,900.0,picat-fd,fd,False,2,449
2013,mario,MAX,mario_easy_2,choco,C,sat,628.0,1.096,1.096,choco-fd,fd,True,1,450
2013,mario,MAX,mario_easy_2,gecode,C,sat,628.0,13.502,13.502,gecode-fd,fd,False,2,453
2013,mario,MAX,mario_easy_2,jacop,C,sat,628.0,75.498,75.498,jacop-fd,fd,False,3,455
